"W_DATE","W_TIME","W_WEEK","CTGRY","KIND","STDM","M_KOR_STN_NM","M_STN_C_DST","BEF_TWO_H_GOFF_PRNB","BEF_ONE_H_GOFF_PRNB","GOFF_PRNB"
"20201022","18","목","2","2","문학","연수","2.224000","284","452","599"
"20201022","18","목","2","2","잠실","선릉","2.423500","602","784","1057"
"20201023","18","금","2","2","광주","신창(순천향대)","99.999999","77","56","99"
"20201023","18","금","2","2","대전","쌍용(나사렛대)","60.012600","94","231","184"
"20201023","18","금","2","2","문학","연수","2.224000","287","439","689"
"20201023","18","금","2","2","잠실","선릉","2.423500","664","850","1110"
"20201023","19","금","1","0","수원 월드컵","신수원","2.482400","843","1120","757"
"20201024","14","토","1","0","서울 월드컵","디지털미디어시티","0.877000","","",""
"20201024","16","토","1","0","인천 전용","도원","0.298700","251","505","441"
"20201024","17","토","2","2","광주","신창(순천향대)","99.999999","59","67","62"
"20201024","17","토","2","2","잠실","선릉","2.423500","575","601","515"
"20201024","17","토","2","2","창원","부전(동해선)","43.824800","185","308","219"
"20201025","14","일","2","2","광주","신창(순천향대)","99.999999","54","46","58"
"20201025","14","일","1","0","광주 전용","신창(순천향대)","99.999999","54","46","58"
"20201025","14","일","2","2","수원","화서","2.453800","185","262","256"
"20201025","16","일","1","0","울산 문수","일광(동해선)","29.950900","221","152","182"
"20201027","18","화","2","2","광주","신창(순천향대)","99.999999","91","72","98"
"20201027","18","화","2","2","사직","거제(동해선)","1.314800","65","148","182"
"20201027","18","화","2","2","잠실","선릉","2.423500","667","733","976"
"20201027","18","화","2","2","창원","부전(동해선)","43.824800","175","171","188"
"20201028","18","수","2","2","광주","신창(순천향대)","99.999999","88","81","98"
"20201028","18","수","2","2","사직","거제(동해선)","1.314800","86","160","144"
"20201028","18","수","2","2","잠실","선릉","2.423500","557","748","1102"
"20201029","18","목","2","2","광주","신창(순천향대)","99.999999","73","86","77"
"20201029","18","목","2","2","대전","쌍용(나사렛대)","60.012600","109","226","192"
"20201029","18","목","2","2","사직","거제(동해선)","1.314800","88","147","139"
"20201030","18","금","2","2","대구","동래(동해선)","79.416000","95","121","137"
"20201030","18","금","2","2","대전","쌍용(나사렛대)","60.012600","101","222","238"
